category	path	line	column	line_occurrence	spelling
npm-scope	packages/api/src/task-patch.test.ts	4	63	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/api/src/task-patch.ts	15	10	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/api/src/task-write.test.ts	4	57	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/api/src/task-write.ts	13	10	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/api/src/tasks.dbtest.ts	5	32	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/api/src/template-dispatch-binding.dbtest.ts	5	44	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/api/src/template-overrides.dbtest.ts	3	32	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/api/src/template-overrides.dbtest.ts	6	32	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/template-overrides.dbtest.ts	170	97	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/template-overrides.dbtest.ts	171	97	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/api/src/templates.test.ts	17	10	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/templates.test.ts	27	94	1	<OLD_PRODUCT_CASED>
npm-scope	packages/api/src/templates.ts	16	10	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/templates.ts	314	57	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/api/src/test-app.test.ts	7	37	1	<OLD_PRODUCT_LOWER>
filesystem	packages/api/src/test-app.test.ts	30	40	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/test-app.test.ts	41	51	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/test-app.test.ts	42	50	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/test-app.test.ts	45	53	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/test-app.test.ts	62	46	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/api/src/test-app.ts	4	37	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/test-startup-environment.ts	57	3	1	<OLD_PRODUCT_UPPER>
code-config-other	packages/api/src/test-workspace-root.ts	10	44	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/testdb.test.ts	5	79	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/testdb.test.ts	18	3	1	<OLD_PRODUCT_UPPER>
code-config-other	packages/api/src/testdb.test.ts	37	60	1	<OLD_PRODUCT_UPPER>
code-config-other	packages/api/src/testdb.test.ts	39	5	1	<OLD_PRODUCT_UPPER>
code-config-other	packages/api/src/testdb.test.ts	47	74	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/testdb.test.ts	48	16	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/testdb.test.ts	72	38	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/testdb.test.ts	101	37	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/testdb.test.ts	103	37	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/testdb.test.ts	106	37	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/testdb.test.ts	107	37	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/testdb.test.ts	108	37	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/testdb.test.ts	109	37	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/testdb.test.ts	109	71	2	<OLD_PRODUCT_LOWER>
npm-scope	packages/api/src/testdb.ts	6	32	1	<OLD_PRODUCT_LOWER>
filesystem	packages/api/src/testdb.ts	25	19	1	<OLD_PRODUCT_UPPER>
code-config-other	packages/api/src/testdb.ts	35	58	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/testdb.ts	35	91	2	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/testdb.ts	36	38	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/testdb.ts	81	30	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/testdb.ts	164	19	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/testdb.ts	281	30	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/api/src/transaction.ts	1	45	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/api/src/triggers.dbtest.ts	5	37	1	<OLD_PRODUCT_LOWER>
filesystem	packages/api/src/triggers.dbtest.ts	14	26	1	<OLD_PRODUCT_UPPER>
filesystem	packages/api/src/triggers.dbtest.ts	15	15	1	<OLD_PRODUCT_UPPER>
filesystem	packages/api/src/triggers.dbtest.ts	21	50	1	<OLD_PRODUCT_UPPER>
filesystem	packages/api/src/triggers.dbtest.ts	21	98	2	<OLD_PRODUCT_UPPER>
code-config-other	packages/api/src/triggers.dbtest.ts	133	66	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/triggers.dbtest.ts	300	57	1	<OLD_PRODUCT_CASED>
npm-scope	packages/api/src/usage.dbtest.ts	8	10	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/api/src/usage.test.ts	7	10	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/usage.test.ts	189	3	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/usage.test.ts	330	24	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/usage.test.ts	334	60	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/usage.test.ts	337	26	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/usage.test.ts	341	38	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/usage.test.ts	344	38	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/usage.test.ts	351	32	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/api/src/verify-goal-execution.dbtest.ts	6	32	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/api/src/version.test.ts	5	34	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/api/src/version.test.ts	6	37	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/api/src/version.test.ts	27	32	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/api/src/version.test.ts	43	16	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/version.test.ts	70	6	1	<OLD_PRODUCT_CASED>
npm-scope	packages/api/src/version.test.ts	70	45	2	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/version.test.ts	72	34	1	<OLD_PRODUCT_CASED>
npm-scope	packages/api/src/version.ts	1	76	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/api/src/version.ts	6	30	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/version.ts	16	4	1	<OLD_PRODUCT_CASED>
npm-scope	packages/api/src/workflow.test.ts	28	10	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/workflow.test.ts	622	28	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/workflow.test.ts	627	14	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/workflow.test.ts	631	87	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/workflow.test.ts	632	87	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/workflow.test.ts	635	14	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/workflow.test.ts	639	87	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/workflow.test.ts	642	14	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/workflow.test.ts	642	52	2	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/workflow.test.ts	651	87	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/workflow.test.ts	656	17	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/workflow.test.ts	657	14	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/workflow.test.ts	657	52	2	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/workflow.test.ts	667	17	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/workflow.test.ts	668	14	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/workflow.test.ts	675	92	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/workflow.test.ts	680	17	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/workflow.test.ts	681	14	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/workflow.test.ts	681	47	2	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/workflow.test.ts	686	20	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/workflow.test.ts	700	20	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/workflow.test.ts	738	22	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/workflow.test.ts	761	87	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/workflow.test.ts	765	6	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/api/src/workspace-reclaim.dbtest.ts	8	32	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/api/src/workspace-reclaim.dbtest.ts	10	25	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/api/src/workspace-reclaim.dbtest.ts	15	37	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/api/src/workspace-reclaim.dbtest.ts	16	37	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/workspace-reclaim.dbtest.ts	156	101	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/workspace-reclaim.dbtest.ts	407	20	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/workspace-reclaim.dbtest.ts	442	20	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/api/src/workspace-reclaim.test.ts	5	48	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/workspace-reclaim.test.ts	121	60	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/workspace-reclaim.test.ts	127	60	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/workspace-reclaim.test.ts	129	26	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/api/src/workspace-reclaim.ts	6	10	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/api/src/workspace-reclaim.ts	417	37	1	<OLD_PRODUCT_LOWER>
filesystem	packages/api/src/workspace-root.ts	12	69	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/build-info/index.test.mjs	17	18	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/build-info/index.test.mjs	24	49	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/build-info/index.test.mjs	46	38	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/build-info/index.test.mjs	86	26	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/build-info/index.test.mjs	121	44	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/build-info/index.test.mjs	122	47	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/build-info/index.test.mjs	124	42	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/build-info/index.test.mjs	124	72	2	<OLD_PRODUCT_LOWER>
npm-scope	packages/build-info/index.test.mjs	130	33	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/build-info/index.test.mjs	132	16	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/build-info/index.test.mjs	133	70	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/build-info/index.test.mjs	145	49	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/build-info/package.json	2	13	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/build-info/stamp.test.mjs	19	44	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/build-info/stamp.test.mjs	23	78	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/build-info/stamp.test.mjs	39	38	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/build-info/stamp.test.mjs	76	44	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/build-info/stamp.test.mjs	78	72	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/build-info/stamp.test.mjs	82	38	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/build-info/verify-dist.mjs	38	47	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/build-info/verify-dist.mjs	39	50	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/build-info/verify-dist.test.mjs	17	44	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/build-info/verify-dist.test.mjs	32	18	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/build-info/verify-dist.test.mjs	38	64	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/build-info/verify-dist.test.mjs	42	49	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/build-info/verify-dist.test.mjs	43	52	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/build-info/verify-dist.test.mjs	52	99	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/build-info/verify-dist.test.mjs	56	35	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/build-info/verify-dist.test.mjs	60	92	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/build-info/verify-dist.test.mjs	61	39	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/build-info/verify-dist.test.mjs	63	66	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/build-info/verify-dist.test.mjs	88	47	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/build-info/verify-dist.test.mjs	88	77	2	<OLD_PRODUCT_LOWER>
npm-scope	packages/build-info/verify-dist.test.mjs	143	33	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/build-info/verify-dist.test.mjs	148	48	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/build-info/verify-dist.test.mjs	156	48	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/build-info/verify-dist.test.mjs	166	48	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/build-info/verify-dist.test.mjs	167	60	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/build-info/verify-dist.test.mjs	170	43	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/build-info/verify-dist.test.mjs	174	48	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/build-info/verify-dist.test.mjs	182	48	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/build-info/verify-dist.test.mjs	190	48	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/db/package.json	2	13	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/db/package.json	31	38	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/db/package.json	31	81	2	<OLD_PRODUCT_LOWER>
npm-scope	packages/db/package.json	31	113	3	<OLD_PRODUCT_LOWER>
npm-scope	packages/db/prisma/acceptance-fixture.ts	1	70	1	<OLD_PRODUCT_LOWER>
filesystem	packages/db/prisma/acceptance-fixture.ts	20	31	1	<OLD_PRODUCT_UPPER>
code-config-other	packages/db/prisma/acceptance-fixture.ts	21	34	1	<OLD_PRODUCT_UPPER>
code-config-other	packages/db/prisma/acceptance-fixture.ts	23	43	1	<OLD_PRODUCT_UPPER>
code-config-other	packages/db/prisma/acceptance-fixture.ts	31	65	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/db/prisma/acceptance-fixture.ts	32	73	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/db/prisma/acceptance-fixture.ts	60	126	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/db/prisma/agent-contract.test.ts	87	14	1	<OLD_PRODUCT_CASED>
code-config-other	packages/db/prisma/agent-contract.test.ts	149	42	1	<OLD_PRODUCT_CASED>
code-config-other	packages/db/prisma/agent-contract.test.ts	334	52	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/db/prisma/agent-contract.test.ts	348	53	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/db/prisma/agent-contract.test.ts	349	50	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/db/prisma/release-migrate.ts	189	19	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/db/prisma/release-migrate.ts	200	19	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/db/prisma/schema.prisma	859	26	1	<OLD_PRODUCT_CASED>
code-config-other	packages/db/prisma/seed.ts	101	21	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/db/prisma/seed.ts	104	14	1	<OLD_PRODUCT_CASED>
code-config-other	packages/db/prisma/seed.ts	105	14	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/db/prisma/seed.ts	106	35	1	<OLD_PRODUCT_CASED>
code-config-other	packages/db/prisma/sync-canonical-prompts.ts	63	25	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/db/prisma/sync-canonical-prompts.ts	66	65	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/db/prisma/verify-agent-template.ts	24	76	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/db/src/canonical-prompt-sync.dbtest.ts	7	6	1	<OLD_PRODUCT_UPPER>
npm-scope	packages/db/src/canonical-prompt-sync.dbtest.ts	9	28	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/db/src/canonical-prompt-sync.dbtest.ts	25	20	1	<OLD_PRODUCT_UPPER>
code-config-other	packages/db/src/canonical-prompt-sync.dbtest.ts	91	76	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/db/src/canonical-prompt-sync.dbtest.ts	195	76	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/db/src/canonical-prompt-sync.dbtest.ts	343	76	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/db/src/canonical-prompt-sync.dbtest.ts	403	76	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/db/src/canonical-prompt-sync.dbtest.ts	445	76	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/db/src/canonical-prompt-sync.dbtest.ts	471	76	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/db/src/canonical-prompt-sync.dbtest.ts	493	76	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/db/src/canonical-prompt-sync.dbtest.ts	532	76	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/db/src/canonical-prompt-sync.dbtest.ts	566	76	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/db/src/chain-branch.ts	13	64	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/db/src/chain-branch.ts	14	17	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/db/src/chain-branch.ts	37	11	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/db/src/failure-envelope.ts	28	63	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/db/src/index.ts	4	3	1	<OLD_PRODUCT_LOWER>
filesystem	packages/db/src/index.ts	7	39	1	<OLD_PRODUCT_LOWER>
filesystem	packages/db/src/index.ts	10	19	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/db/src/local-release-target.ts	84	56	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/db/src/maintenance-lock.dbtest.ts	13	6	1	<OLD_PRODUCT_UPPER>
npm-scope	packages/db/src/maintenance-lock.dbtest.ts	15	28	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/db/src/maintenance-lock.dbtest.ts	30	20	1	<OLD_PRODUCT_UPPER>
code-config-other	packages/db/src/maintenance-lock.dbtest.ts	81	38	1	<OLD_PRODUCT_CASED>
code-config-other	packages/db/src/maintenance-lock.test.ts	25	53	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/db/src/maintenance-lock.ts	27	71	1	<OLD_PRODUCT_CASED>
code-config-other	packages/db/src/maintenance-lock.ts	30	58	1	<OLD_PRODUCT_CASED>
code-config-other	packages/db/src/maintenance-lock.ts	35	19	1	<OLD_PRODUCT_CASED>
npm-scope	packages/db/src/merge-integrator-db.ts	275	62	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/db/src/merge-integrator.test.ts	47	25	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/db/src/merge-integrator.test.ts	108	34	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/db/src/merge-integrator.test.ts	109	34	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/db/src/merge-integrator.ts	150	32	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/db/src/model-routing.test.ts	4	6	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/db/src/model-routing.ts	6	29	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/db/src/open-run.test.ts	52	12	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/db/src/preflight-goal-execution.dbtest.ts	14	6	1	<OLD_PRODUCT_UPPER>
npm-scope	packages/db/src/preflight-goal-execution.dbtest.ts	16	28	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/db/src/preflight-goal-execution.dbtest.ts	41	20	1	<OLD_PRODUCT_UPPER>
code-config-other	packages/db/src/release-migrate.test.ts	69	33	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/db/src/release-migrate.test.ts	71	41	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/db/src/release-migrate.test.ts	84	36	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/db/src/release-migrate.test.ts	85	40	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/db/src/release-migrate.test.ts	86	48	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/db/src/release-migrate.test.ts	90	9	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/db/src/release-migrate.test.ts	93	3	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/db/src/release-migrate.test.ts	97	13	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/db/src/release-migrate.test.ts	98	15	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/db/src/release-migrate.test.ts	104	47	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/db/src/release-migrate.test.ts	104	64	2	<OLD_PRODUCT_LOWER>
code-config-other	packages/db/src/release-migrate.test.ts	225	28	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/db/src/release-migrate.test.ts	373	59	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/db/src/release-migrate.test.ts	394	43	1	<OLD_PRODUCT_CASED>
code-config-other	packages/db/src/release-migrate.test.ts	394	55	2	<OLD_PRODUCT_LOWER>
code-config-other	packages/db/src/release-migrate.test.ts	395	43	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/db/src/release-migrate.test.ts	395	68	2	<OLD_PRODUCT_LOWER>
code-config-other	packages/db/src/release-migrate.test.ts	404	22	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/db/src/release-migrate.test.ts	456	87	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/db/src/release-migrate.test.ts	456	110	2	<OLD_PRODUCT_LOWER>
code-config-other	packages/db/src/release-migrate.test.ts	463	102	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/db/src/release-migrate.test.ts	479	129	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/db/src/release-migrate.test.ts	622	72	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/db/src/release-migrate.test.ts	1029	84	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/db/src/seed-canonical-drift.dbtest.ts	7	6	1	<OLD_PRODUCT_UPPER>
npm-scope	packages/db/src/seed-canonical-drift.dbtest.ts	9	28	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/db/src/seed-canonical-drift.dbtest.ts	22	20	1	<OLD_PRODUCT_UPPER>
code-config-other	packages/db/src/seed-canonical-drift.dbtest.ts	70	76	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/db/src/seed-canonical-drift.dbtest.ts	105	76	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/db/src/service-maintenance-lock.dbtest.ts	2	74	1	<OLD_PRODUCT_CASED>
npm-scope	packages/db/src/service-maintenance-lock.dbtest.ts	12	6	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/db/src/service-maintenance-lock.dbtest.ts	18	6	1	<OLD_PRODUCT_UPPER>
npm-scope	packages/db/src/service-maintenance-lock.dbtest.ts	20	28	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/db/src/service-maintenance-lock.dbtest.ts	42	20	1	<OLD_PRODUCT_UPPER>
code-config-other	packages/db/src/service-maintenance-lock.dbtest.ts	106	51	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/db/src/service-maintenance-lock.dbtest.ts	190	40	1	<OLD_PRODUCT_CASED>
code-config-other	packages/db/src/service-maintenance-lock.dbtest.ts	226	10	1	<OLD_PRODUCT_CASED>
code-config-other	packages/db/src/service-maintenance-lock.dbtest.ts	239	40	1	<OLD_PRODUCT_CASED>
code-config-other	packages/db/src/service-maintenance-lock.dbtest.ts	245	40	1	<OLD_PRODUCT_CASED>
code-config-other	packages/db/src/service-maintenance-lock.dbtest.ts	265	40	1	<OLD_PRODUCT_CASED>
code-config-other	packages/db/src/service-maintenance-lock.test.ts	32	96	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/db/src/service-maintenance-lock.test.ts	33	19	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/db/src/service-maintenance-lock.test.ts	102	78	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/db/src/service-maintenance-lock.test.ts	105	40	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/db/src/service-maintenance-lock.ts	9	53	1	<OLD_PRODUCT_CASED>
code-config-other	packages/db/src/service-maintenance-lock.ts	112	25	1	<OLD_PRODUCT_CASED>
code-config-other	packages/db/src/template-sources.test.ts	25	46	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/db/src/usage.ts	129	29	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/db/src/usage.ts	131	14	1	<OLD_PRODUCT_CASED>
code-config-other	packages/db/src/usage.ts	162	36	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/db/src/usage.ts	167	36	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/db/src/usage.ts	177	43	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/db/src/usage.ts	179	45	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/db/src/usage.ts	181	51	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/db/src/usage.ts	182	53	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/db/src/usage.ts	208	35	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/db/src/usage.ts	215	31	1	<OLD_PRODUCT_LOWER>
filesystem	packages/db/src/usage.ts	218	35	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/db/src/verify-starter-onboarding.ts	27	27	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/db/src/workflow.ts	77	40	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/db/src/workflow.ts	634	18	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/db/src/workflow.ts	1023	16	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/db/src/workflow.ts	2068	33	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/db/tsconfig.cli.json	10	33	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/github-client/package.json	2	13	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/github-client/src/classify.test.ts	6	38	1	<OLD_PRODUCT_CASED>
code-config-other	packages/github-client/src/http.ts	2	29	1	<OLD_PRODUCT_CASED>
npm-scope	packages/github-client/src/index.ts	2	6	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/inbox/package.json	2	13	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/inbox/package.json	9	35	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/inbox/package.json	15	7	1	<OLD_PRODUCT_LOWER>
code-config-other	packages/inbox/src/cards.ts	14	72	1	<OLD_PRODUCT_CASED>
code-config-other	packages/inbox/src/cards.ts	14	91	2	<OLD_PRODUCT_CASED>
npm-scope	packages/inbox/src/delivery.test.ts	4	71	1	<OLD_PRODUCT_LOWER>
npm-scope	packages/inbox/src/delivery.ts	1	79	1	<OLD_PRODUCT_LOWER>
